Id,ActivityDate,ActivityDay,TotalSteps,TotalDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories
8792009665,4/28/2016,Thu,6157,2.45,0,0,310,714,2780
8792009665,4/29/2016,Fri,8360,3.32,6,14,380,634,3101
8792009665,4/30/2016,Sat,7174,2.85,10,20,301,749,2896
8792009665,5/1/2016,Sun,1619,0.65,0,0,79,834,1962
8792009665,5/2/2016,Mon,1831,0.73,0,0,101,916,2015
8792009665,5/3/2016,Tue,2421,0.96,0,0,156,739,2297
8792009665,5/4/2016,Wed,2283,0.91,0,0,129,848,2067
8877689391,4/12/2016,Tue,23186,12.68,85,7,312,1036,3921
8877689391,4/13/2016,Wed,15337,5.95,108,18,216,1098,3566
8877689391,4/14/2016,Thu,21129,11.79,68,13,298,1061,3793
8877689391,4/15/2016,Fri,13422,4.46,106,1,281,1052,3934
8877689391,4/16/2016,Sat,29326,15.71,94,29,429,888,4547
8877689391,4/17/2016,Sun,15118,5.51,58,15,307,1060,3545
8877689391,4/18/2016,Mon,11423,5.39,29,5,191,1215,2761
8877689391,4/19/2016,Tue,18785,10.81,82,13,214,1131,3676
8877689391,4/20/2016,Wed,19948,11.25,73,19,225,1123,3679
8877689391,4/21/2016,Thu,19377,10.95,82,13,226,1119,3659
8877689391,4/22/2016,Fri,18258,10.13,61,2,236,1141,3427
8877689391,4/23/2016,Sat,11200,4.62,102,6,300,1032,3891
8877689391,4/24/2016,Sun,16674,9.78,64,1,227,1148,3455
8877689391,4/25/2016,Mon,12986,5.43,113,8,218,1101,3802
8877689391,4/26/2016,Tue,11101,5.24,22,3,258,1157,2860
8877689391,4/27/2016,Wed,23629,12.83,93,8,235,1104,3808
8877689391,4/28/2016,Thu,14890,7.02,58,8,231,1143,3060
8877689391,4/29/2016,Fri,9733,4.59,18,5,210,1207,2698
8877689391,4/30/2016,Sat,27745,16.6,124,4,223,1089,4398
8877689391,5/1/2016,Sun,10930,5.17,36,12,166,1226,2786
8877689391,5/2/2016,Mon,4790,2.26,0,0,105,1335,2189
8877689391,5/3/2016,Tue,10818,5.1,19,3,229,1189,2817
8877689391,5/4/2016,Wed,18193,10.13,66,8,212,1154,3477
8877689391,5/5/2016,Thu,14055,6.63,67,15,188,1170,3052
8877689391,5/6/2016,Fri,21727,12.02,96,17,232,1095,4015
8877689391,5/7/2016,Sat,12332,5.05,105,28,271,1036,4142
8877689391,5/8/2016,Sun,10686,5.04,17,4,245,1174,2847
8877689391,5/9/2016,Mon,20226,11.34,73,19,217,1131,3710
8877689391,5/10/2016,Tue,10733,5.06,18,11,224,1187,2832
8877689391,5/11/2016,Wed,21420,12.15,88,12,213,1127,3832
8877689391,5/12/2016,Thu,8064,3.8,23,1,137,770,1849
